ParticipantID,SceneName,D0_Dis,D0_Den,D1_Dis,D1_Den,Dis(comparison),Den(comparison),Position,SelectedDoor,ReactTime
11,3Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,2.107
11,4Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,1.769
11,Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,1.793
11,3Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,1.957
11,2Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,1.504
11,4Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,2.004
11,3Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,0,1.333
11,3Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,1,2.345
11,2Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,1,2.265
11,3Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,1,2.246
11,Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,1.625
11,Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,2.661
11,Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,2.329
11,4Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,2.142
11,3Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,1,2.254
11,3Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,2.267
11,2Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,1,2.107
11,4Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,1.667
11,5Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,2.441
11,Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,3.333
11,2Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,1,2.921
11,3Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,1.801
11,5Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,2.877
11,3Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,1.411
11,Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,1,2.559
11,3Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,2.172
11,2Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,1.948
11,Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,1.688
11,4Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,1,2.687
11,Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,3.018
11,Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,1.856
11,5Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,1,2.705
11,2Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,3.73
11,4Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,2.218
11,4Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,2.307
11,4Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,3.622
11,2Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,1.471
11,4Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,1.789
11,2Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,1.913
11,2Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,2.352
11,4Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,2.062
11,2Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,1.659
11,Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,1.135
11,Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,1,2.277
11,Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,1,2.032
11,Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,2.155
11,4Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,1,2.206
11,4Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,1.859
11,5Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,1.806
11,3Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,1.449
11,2Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,1.474
11,5Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,1.755
11,3Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,1.504
11,2Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,1.282
11,Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,0,2.676
11,3Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,1.986
11,Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,1.434
11,Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,1.758
11,3Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,3.512
11,5Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,1.758
11,5Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,1.598
11,Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,1.597
11,5Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,1.844
11,2Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,1,2.626
11,4Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,0,1.675
11,3Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,1.52
11,3Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,1,1.033
11,3Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,1.839
11,2Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,1,2.003
11,5Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,2.124
11,3Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,1,1.671
11,2Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,2.708
11,Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,1,1.626
11,Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,1.201
11,3Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,1.357
11,2Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,1.082
11,2Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,2.391
11,2Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,1.141
11,4Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,1.322
11,2Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,1.25
11,5Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,1,1.755
11,5Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,1.184
11,Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,2.109
11,3Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,1.719
11,5Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,1,2.167
11,Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,2.051
11,5Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,1.885
11,5Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,2.38
11,5Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,0,1.658
11,5Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,1.421
11,4Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,0,2.316
11,4Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,1.654
11,5Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,1.928
11,2Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,1.946
11,4Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,1,1.545
11,2Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,2.435
11,5Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,0,3.429
11,2Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,1.734
11,5Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,2.546
11,2Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,1.497
11,4Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,1.529
11,4Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,1.253
11,4Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,1,1.311
11,3Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,1.976
11,5Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,0,1.646
11,5Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,1.364
11,5Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,1.4
11,4Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,1.323
11,5Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,1.35
11,Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,0,2.113
11,2Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,1.14
11,4Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,3.386
11,Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,2.776
11,5Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,1.24
11,4Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,1.299
11,Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,1.452
11,2Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,0,2.033
11,4Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,2.488
11,4Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,1,1.344
11,Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,1.311
11,3Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,3.935
11,4Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,2.274
11,5Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,1.445
11,4Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,1.856
11,Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,1,2.755
11,Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,1.192
11,3Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,1,1.756
11,5Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,2.143
11,3Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,1.97
11,2Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,0,2.481
11,3Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,2.018
11,4Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,1.322
11,3Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,1.572
11,4Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,1.844
11,3Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,1.436
11,2Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,1.429
11,3Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,1.106
12,2Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,4.455
12,3Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,4.07
12,2Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,2.602
12,3Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,1,3.655
12,2Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,2.422
12,2Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,1,4.228
12,4Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,0,3.439
12,4Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,2.028
12,Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,1.532
12,5Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,2.033
12,2Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,1.83
12,2Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,1,2.963
12,4Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,2
12,3Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,1,2.862
12,3Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,2.106
12,4Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,1.875
12,3Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,1.62
12,3Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,1,3.143
12,Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,0,2.197
12,3Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,1.759
12,Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,3.047
12,4Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,1,2.324
12,5Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,2.015
12,2Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,1.775
12,3Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,1.719
12,Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,0,2.912
12,3Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,2.544
12,Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,0,2.243
12,3Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,2.136
12,4Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,1.814
12,5Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,0,2.051
12,4Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,1,1.401
12,3Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,1.691
12,3Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,1.591
12,4Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,1,3.137
12,Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,1.992
12,2Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,1.823
12,2Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,0,2.112
12,3Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,1.762
12,4Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,1.185
12,Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,1.929
12,5Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,1.66
12,3Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,1.627
12,4Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,2.03
12,3Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,1.564
12,4Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,1.762
12,2Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,0,1.809
12,4Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,1.897
12,4Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,1.521
12,2Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,1.388
12,3Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,2.325
12,Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,1.665
12,Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,2.132
12,5Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,1.765
12,Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,1.816
12,2Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,2.01
12,Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,0,2.15
12,5Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,1.734
12,2Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,2.356
12,2Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,1,3.144
12,5Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,0,3.206
12,5Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,1.946
12,3Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,0,1.592
12,Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,2.322
12,5Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,0,2.578
12,3Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,2.048
12,Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,1.625
12,2Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,1,2.833
12,5Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,1,2.241
12,2Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,2.308
12,4Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,2.423
12,2Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,1.747
12,4Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,1.72
12,Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,3.044
12,3Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,2.092
12,3Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,0,4.523
12,2Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,1.818
12,3Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,2.104
12,2Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,2.619
12,Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,0,2.946
12,3Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,2.512
12,4Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,2.336
12,4Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,1,2.555
12,4Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,1,2.791
12,5Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,1.989
12,Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,1.954
12,5Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,2.008
12,2Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,1.759
12,5Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,1,3.676
12,2Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,1.785
12,4Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,2.989
12,4Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,1,2.906
12,3Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,2.051
12,2Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,2.32
12,5Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,1.716
12,Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,1.671
12,3Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,1,3.211
12,5Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,2.215
12,3Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,2.05
12,4Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,1.936
12,5Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,1,2.888
12,4Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,0,2.527
12,Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,2.69
12,Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,1,3.252
12,5Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,1.95
12,Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,1.757
12,4Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,2.314
12,5Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,3.283
12,5Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,2.55
12,4Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,1.614
12,Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,2.334
12,5Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,1,3.256
12,4Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,2.935
12,Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,2.166
12,Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,2.718
12,5Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,2.364
12,2Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,1,3.899
12,Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,1.902
12,3Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,1,3.052
12,3Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,2.446
12,4Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,1,2.643
12,5Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,3.789
12,5Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,2.777
12,3Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,0,3.476
12,5Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,2.081
12,2Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,1,2.215
12,Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,2.061
12,5Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,2.753
12,4Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,2.145
12,2Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,2.258
12,5Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,2.031
12,5Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,1.934
12,2Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,1.911
12,2Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,3.736
12,5Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,2.717
12,Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,2.559
12,4Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,2.276
12,3Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,3.894
12,Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,2.411
12,4Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,1.682
12,2Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,2.679
12,3Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,0,2.578
12,5Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,1,3.44
12,2Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,0,3.761
12,Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,1,3.385
12,Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,3.422
12,4Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,3.26
12,Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,1,3.15
12,2Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,2.813
12,5Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,0,3.749
13,2Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,2.583
13,5Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,2.433
13,3Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,2.569
13,Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,2.085
13,Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,1.556
13,3Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,2.428
13,2Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,1.692
13,2Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,1.675
13,4Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,2.003
13,5Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,1.57
13,2Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,2.011
13,4Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,1.7
13,2Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,1.675
13,4Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,0,2.054
13,3Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,1.807
13,3Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,1.527
13,4Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,2.065
13,3Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,1.669
13,4Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,1.581
13,3Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,1.83
13,4Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,1.921
13,2Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,0,2.206
13,5Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,2.407
13,Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,0,1.874
13,2Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,1.698
13,Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,1.709
13,3Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,0,1.662
13,4Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,2.073
13,Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,1,1.592
13,4Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,1.29
13,Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,0,2.09
13,2Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,1.574
13,Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,1.767
13,Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,0,1.983
13,5Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,1.489
